codReceita,txtDescricaoReceita
1128029206000000001201003,PISN - Taxa de Resíduos Sólidos de Serviços de Saúde - TRSS - Multas e Juros
1128029206000000001201007,PIME - Taxa de Resíduos Sólidos de Serviços de Saúde - TRSS - Multas e Juros
1128029206000000001209000,TOTAL DEDUÇÕES PARCELAMENTO TAXA DE RESÍDUOS SÓLIDOS DE SERVIÇOS DE SAÚDE - TRSS - MULTAS E JUROS
1128029206000000001209001,Deduções PPI - Taxa de Resíduos Sólidos de Serviços de Saúde - TRSS - Multas e Juros
1128029206000000001209002,Deduções PAT - Taxa de Resíduos Sólidos de Serviços de Saúde - TRSS - Multas e Juros
1128029206000000001209003,Deduções PISN - Taxa de Resíduos Sólidos de Serviços de Saúde - TRSS - Multas e Juros
1128029206000000001209007,Deduções PIME - Taxa de Resíduos Sólidos de Serviços de Saúde - TRSS - Multas e Juros
1128029300000000000000000,TAXAS PELA PRESTAÇÃO DE SERVIÇOS - DÍVIDA ATIVA
1128029303000000000000000,TAXA DE COMBATE A SINISTROS - DÍVIDA ATIVA
1128029303000000001100000,TAXA DE COMBATE A SINISTROS - DÍVIDA ATIVA
1128029303000000001101000,Taxa de Combate a Sinistros - Dívida Ativa
1128029303000000001109000,TOTAL DEDUÇÕES TAXA DE COMBATE A SINISTROS - DÍVIDA ATIVA
1128029303000000001109001,Deduções da Taxa de Combate a Sinistros - Dívida Ativa
1128029303000000001200000,PARCELAMENTO TAXA DE COMBATE A SINISTROS - DÍVIDA ATIVA
1128029303000000001201000,TOTAL PARCELAMENTO TAXA DE COMBATE A SINISTROS - DÍVIDA ATIVA
1128029303000000001201001,PPI - Taxa de Combate a Sinistros - Dívida Ativa
1128029303000000001201006,PEQ - Taxa de Combate a Sinistros - Dívida Ativa
1128029303000000001209000,TOTAL DEDUÇÕES PARCELAMENTO TAXA DE COMBATE A SINISTROS - DÍVIDA ATIVA
1128029303000000001209001,Deduções PPI - Taxa de Combate a Sinistros - Dívida Ativa
1128029303000000001209006,PEQ - Deduções da Taxa de Combate a Sinistros - Dívida Ativa
1128029305000000000000000,TAXA DE RESÍDUOS SÓLIDOS DOMICILIARES - TRSD - DÍVIDA ATIVA
1128029305000000001100000,TAXA DE RESÍDUOS SÓLIDOS DOMICILIARES - TRSD - DÍVIDA ATIVA
1128029305000000001101000,Taxa de Resíduos Sólidos Domiciliares - TRSD - Dívida Ativa
1128029305000000001109000,TOTAL DEDUÇÕES TAXA RESÍDUOS SÓLIDOS DOMICILIARES - TRSD - DÍVIDA ATIVA
1128029305000000001109001,Deduções da Taxa de Resíduos Sólidos Domiciliares - TRSD - Dívida Ativa
1128029305000000001200000,PARCELAMENTO TAXA DE RESÍDUOS SÓLIDOS DOMICILIARES - TRSD - DÍVIDA ATIVA
1128029305000000001201000,TOTAL PARCELAMENTO TAXA DE RESÍDUOS SÓLIDOS DOMICILIARES - TRSD - DÍVIDA ATIVA
1128029305000000001201001,PPI - Taxa de Resíduos Sólidos Domiciliares - TRSD - Dívida Ativa
1128029305000000001201006,PEQ - Taxa de Resíduos Sólidos Domiciliares - TRSD - Dívida Ativa
1128029305000000001201007,PIME - Taxa de Resíduos Sólidos Domiciliares - TRSD - Dívida Ativa
1128029305000000001209000,TOTAL DEDUÇÕES PARCELAMENTO TAXA DE RESÍDUOS SÓLIDOS DOMICILIARES - TRSD - DÍVIDA ATIVA
1128029305000000001209001,Deduções PPI - Taxa de Resíduos Sólidos Domiciliares - TRSD - Dívida Ativa
1128029305000000001209006,PEQ - Deduções da Taxa de Resíduos Sólidos Domiciliares - TRSD - Dívida Ativa
1128029305000000001209007,Deduções PIME - Taxa de Resíduos Sólidos Domiciliares - TRSD - Dívida Ativa
1128029306000000000000000,TAXA DE RESÍDUOS SÓLIDOS DE SERVIÇOS DE SAÚDE - TRSS - DÍVIDA ATIVA
1128029306000000001100000,TAXA DE RESÍDUOS SÓLIDOS DE SERVIÇOS DE SAÚDE - TRSS - DÍVIDA ATIVA
1128029306000000001101000,Taxa de Resíduos Sólidos de Serviços de Saúde - TRSS - Dívida Ativa
1128029306000000001109000,TOTAL DEDUÇÕES TAXA DE RESÍDUOS SÓLIDOS DE SERVIÇOS DE SAÚDE - TRSS - DÍVIDA ATIVA
1128029306000000001109001,Deduções Taxa de Resíduos Sólidos de Serviços de Saúde - TRSS - Dívida Ativa
1128029306000000001200000,RECEITA PARCELAMENTO TAXA DE RESÍDUOS SÓLIDOS DE SERVIÇOS DE SAÚDE - TRSS - DÍVIDA ATIVA
1128029306000000001201000,TOTAL PARCELAMENTO TAXA DE RESÍDUOS SÓLIDOS DE SERVIÇOS DE SAÚDE - TRSS - DÍVIDA ATIVA
1128029306000000001201001,PPI - Taxa de Resíduos Sólidos de Serviços de Saúde - TRSS - Dívida Ativa
1128029306000000001201002,PAT - Taxa de Resíduos Sólidos de Serviços de Saúde - TRSS - Dívida Ativa
1128029306000000001201006,PEQ - Taxa de Resíduos Sólidos de Serviços de Saúde - TRSS - Dívida Ativa
1128029306000000001201007,PIME - Taxa de Resíduos Sólidos de Serviços de Saúde - TRSS - Dívida Ativa
1128029306000000001209000,TOTAL DEDUÇÕES PARCELAMENTO TAXA DE RESÍDUOS SÓLIDOS DE SERVIÇOS DE SAÚDE - TRSS - DÍVIDA ATIVA
1128029306000000001209001,Deduções PPI - Taxa de Resíduos Sólidos de Serviços de Saúde - TRSS - Dívida Ativa
1128029306000000001209002,Deduções PAT - Taxa de Resíduos Sólidos de Serviços de Saúde - TRSS - Dívida Ativa.
1128029306000000001209006,PEQ - Deduções Taxa de Resíduos Sólidos de Serviços de Saúde - TRSS - Dívida Ativa
1128029306000000001209007,Deduções PIME - Taxa de Resíduos Sólidos de Serviços de Saúde - TRSS - Dívida Ativa
1128029400000000000000000,TAXAS PELA PRESTAÇÃO DE SERVIÇOS - DÍVIDA ATIVA - MULTAS E JUROS
1128029403000000000000000,TAXA DE COMBATE A SINISTROS - DÍVIDA ATIVA - MULTAS E JUROS
1128029403000000001100000,TAXA DE COMBATE A SINISTROS - DÍVIDA ATIVA - MULTAS E JUROS
1128029403000000001101000,Taxa de Combate a Sinistros - Dívida Ativa - Multas e Juros
1128029403000000001109000,TOTAL DEDUÇÕES TAXA DE COMBATE A SINISTROS - DÍVIDA ATIVA - MULTAS E JUROS
1128029403000000001109001,Deduções da Taxa de Combate a Sinistros - Dívida Ativa - Multas e Juros
1128029403000000001200000,PARCELAMENTO TAXA DE COMBATE A SINISTROS - DÍVIDA ATIVA - MULTAS E JUROS
1128029403000000001201000,TOTAL PARCELAMENTO TAXA DE COMBATE A SINISTROS - DÍVIDA ATIVA - MULTAS E JUROS
1128029403000000001201001,PPI - Taxa de Combate a Sinistros - Dívida Ativa - Multas e Juros
1128029403000000001201006,PEQ - Taxa de Combate a Sinistros - Dívida Ativa - Multas e Juros
1128029403000000001209000,TOTAL DEDUÇÕES PARCELAMENTO TAXA DE COMBATE A SINISTROS - DÍVIDA ATIVA - MULTAS E JUROS
1128029403000000001209001,Deduções PPI - Taxa de Combate a Sinistros - Dívida Ativa - Multas e Juros
1128029403000000001209006,PEQ - Deduções da Taxa de Combate a Sinistros - Dívida Ativa - Multas e Juros
1128029405000000000000000,TAXA DE RESÍDUOS SÓLIDOS DOMICILIARES - TRSD - DÍVIDA ATIVA - MULTAS E JUROS
1128029405000000001100000,TAXA DE RESÍDUOS SÓLIDOS DOMICILIARES - TRSD - DÍVIDA ATIVA - MULTAS E JUROS
1128029405000000001101000,Taxa de Resíduos Sólidos Domiciliares - TRSD - Dívida Ativa - Multas e Juros
1128029405000000001109000,TOTAL DEDUÇÕES TAXA RESÍDUOS SÓLIDOS DOMICILIARES - TRSD - DÍVIDA ATIVA - MULTAS E JUROS
1128029405000000001109001,Deduções da Taxa de Resíduos Sólidos Domiciliares - TRSD - Dívida Ativa - Multas e Juros
1128029405000000001200000,PARCELAMENTO TAXA DE RESÍDUOS SÓLIDOS DOMICILIARES - TRSD - DÍVIDA ATIVA - MULTAS E JUROS
1128029405000000001201000,TOTAL PARCELAMENTO TAXA DE RESÍDUOS SÓLIDOS DOMICILIARES - TRSD - DÍVIDA ATIVA - MULTAS E JUROS
1128029405000000001201001,PPI - Taxa de Resíduos Sólidos Domiciliares - TRSD - Dívida Ativa - Multas e Juros
1128029405000000001201006,PEQ - Taxa de Resíduos Sólidos Domiciliares - TRSD - Dívida Ativa - Multas e Juros
1128029405000000001201007,"PIME - Taxa de Resíduos Sólidos Domiciliares - TRSD - Dívida Ativa - Multas e Juros
"
1128029405000000001209000,TOTAL DEDUÇÕES PARCELAMENTO TAXA DE RESÍDUOS SÓLIDOS DOMICILIARES - TRSD - DÍVIDA ATIVA - MULTAS E J
1128029405000000001209001,Deduções PPI - Taxa de Resíduos Sólidos Domiciliares - TRSD - Dívida Ativa - Multas e Juros
1128029405000000001209006,PEQ - Deduções da Taxa de Resíduos Sólidos Domiciliares - TRSD - Dívida Ativa - Multas e Juros
1128029405000000001209007,Deduções PIME - Taxa de Resíduos Sólidos Domiciliares - TRSD - Dívida Ativa - Multas e Juros
1128029406000000000000000,TAXA DE RESÍDUOS SÓLIDOS DE SERVIÇOS DE SAÚDE - TRSS - DÍVIDA ATIVA - MULTAS E JUROS
1128029406000000001100000,TAXA DE RESÍDUOS SÓLIDOS DE SERVIÇOS DE SAÚDE - TRSS - DÍVIDA ATIVA - MULTAS E JUROS
1128029406000000001101000,Taxa de Resíduos Sólidos de Serviços de Saúde - TRSS - Dívida Ativa - Multas e Juros
1128029406000000001109000,TOTAL DEDUÇÕES TAXA DE RESÍDUOS SÓLIDOS DE SERVIÇOS DE SAÚDE - TRSS - DÍVIDA ATIVA - MULTAS E JUROS
1128029406000000001109001,Deduções Taxa de Resíduos Sólidos de Serviços de Saúde - TRSS - Dívida Ativa - Multas e Juros
1128029406000000001200000,RECEITA PARCELAMENTO TAXA DE RESÍDUOS SÓLIDOS DE SERVIÇOS DE SAÚDE - TRSS - DÍVIDA ATIVA - MULTAS E 
1128029406000000001201000,TOTAL PARCELAMENTO TAXA DE RESÍDUOS SÓLIDOS DE SERVIÇOS DE SAÚDE - TRSS - DÍVIDA ATIVA - MULTAS E JU
1128029406000000001201001,PPI - Taxa de Resíduos Sólidos de Serviços de Saúde - TRSS - Dívida Ativa - Multas e Juros
1128029406000000001201002,PAT - Taxa de Resíduos Sólidos de Serviços de Saúde - TRSS - Dívida Ativa - Multas e Juros
1128029406000000001201006,PEQ - Taxa de Resíduos Sólidos de Serviços de Saúde - TRSS - Dívida Ativa - Multas e Juros
1128029406000000001201007,"PIME - Taxa de Resíduos Sólidos de Serviços de Saúde - TRSS - Dívida Ativa - Multas e Juros
"
1128029406000000001209000,TOTAL DEDUÇÕES PARCELAMENTO TAXA DE RESÍDUOS SÓLIDOS DE SERVIÇOS DE SAÚDE - TRSS - DÍVIDA ATIVA - MU
1128029406000000001209001,Deduções PPI - Taxa de Resíduos Sólidos de Serviços de Saúde - TRSS - Dívida Ativa - Multas e Juros
1128029406000000001209002,Deduções PAT - Taxa de Resíduos Sólidos de Serviços de Saúde - TRSS - Dívida Ativa - Multas e Juros
1128029406000000001209006,PEQ - Deduções Taxa de Resíduos Sólidos de Serviços de Saúde - TRSS - Dívida Ativa - Multas e Juros
1128029406000000001209007,Deduções PIME - Taxa de Resíduos Sólidos de Serviços de Saúde - TRSS - Dívida Ativa - Multas e Juros
1130000000000000000000000,CONTRIBUIÇÃO DE MELHORIA
1130001000000000000000000,CONTRIBUIÇÃO DE MELHORIA
1131000000000000000000000,CONTRIBUIÇÃO DE MELHORIA
1131500000000000000000000,CONTRIBUIÇÃO DE MELHORIA PARA EXPANSÃO DA REDE DE ÁGUA POTÁVEL E ESGOTO SANITÁRIO
1131510000000000000000000,CONTRIBUIÇÃO DE MELHORIA PARA EXPANSÃO DA REDE DE ILUMINAÇÃO PÚBLICA NA CIDADE
1131520000000000000000000,CONTRIBUIÇÃO DE MELHORIA PARA EXPANSÃO DE REDE DE ILUMINAÇÃO PÚBLICA RURAL
1131530000000000000000000,CONTRIBUIÇÃO DE MELHORIA PARA PAVIMENTAÇÃO E OBRAS COMPLEMENTARES
1131530100000000000000000,CONTRIBUIÇÃO DE MELHORIA PARA PAVIMENTAÇÃO E OBRAS COMPLEMENTARES - PRINCIPAL
1131530101000000000000000,CONTRIBUIÇÃO DE MELHORIA PARA PAVIMENTAÇÃO E OBRAS COMPLEMENTARES
1131530101000000001100000,CONTRIBUIÇÃO DE MELHORIA PARA PAVIMENTAÇÃO E OBRAS COMPLEMENTARES
1131530101000000001101000,Contribuição de Melhoria para Pavimentação e Obras Complementares
1131530101000000001109000,TOTAL DEDUÇÕES CONTRIBUIÇÃO DE MELHORIA PARA PAVIMENTAÇÃO E OBRAS COMPLEMENTARES
1131530101000000001109001,Deduções da Contribuição de Melhoria para Pavimentação e Obras Complementares
1131530101000000001200000,PARCELAMENTO CONTRIBUIÇÃO DE MELHORIA PARA PAVIMENTAÇÃO E OBRAS COMPLEMENTARES
1131530101000000001201000,TOTAL PARCELAMENTO CONTRIBUIÇÃO DE MELHORIA PARA PAVIMENTAÇÃO E OBRAS COMPLEMENTARES
1131530101000000001201001,PPI - Contribuição de Melhoria para Pavimentação e Obras Complementares
