codReceita,txtDescricaoReceita
1321001101030010000000000,REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS - ASSISTÊNCIA SOCIAL - UNIÃO
1321001101030010010000000,SMADS X UNIÃO
1321001101030010011100000,SMADS X UNIÃO
1321001101030010011101000,SMADS X União
1321001101030010011109000,TOTAL DEDUÇÕES SMADS X UNIÃO
1321001101030010011109001,Deduções SMADS X União
1321001101030010020000000,FMAS - PROTEÇÃO SOCIAL BÁSICA/COFINACIAMENTO DO FNAS
1321001101030010021100000,FMAS - PROTEÇÃO SOCIAL BÁSICA/COFINACIAMENTO DO FNAS
1321001101030010021101000,FMAS - Proteção Social Básica/Cofinaciamento do FNAS
1321001101030010021109000,TOTAL DEDUÇÕES FMAS - PROTEÇÃO SOCIAL BÁSICA/COFINACIAMENTO DO FNAS
1321001101030010021109001,Deduções FMAS - Proteção Social Básica/Cofinaciamento do FNAS
1321001101030010030000000,FMAS - PROTEÇÃO SOCIAL ESPECIAL/COFINACIAMENTO DO FNAS
1321001101030010031100000,FMAS - PROTEÇÃO SOCIAL ESPECIAL/COFINACIAMENTO DO FNAS
1321001101030010031101000,FMAS - Proteção Social Especial/Cofinanciamento do FNAS
1321001101030010031109000,TOTAL DEDUÇÕES FMAS - PROTEÇÃO SOCIAL ESPECIAL/COFINACIAMENTO DO FNAS
1321001101030010031109001,Deduções FMAS - Proteção Social Especial/Cofinaciamento do FNAS
1321001101030010040000000,APOIO À GESTÃO DESCENTRALIZADA/FNAS
1321001101030010041100000,APOIO À GESTÃO DESCENTRALIZADA/FNAS
1321001101030010041101000,Apoio à Gestão Descentralizada/FNAS
1321001101030010041109000,TOTAL DEDUÇÕES APOIO À GESTÃO DESCENTRALIZADA/FNAS
1321001101030010041109001,Deduções Apoio à Gestão Descentralizada/FNAS
1321001101030020000000000,REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS - ASSISTÊNCIA SOCIAL - ESTADO
1321001101030020010000000,ESTAÇÃO CIDADANIA
1321001101030020011100000,ESTAÇÃO CIDADANIA
1321001101030020011101000,Estação Cidadania
1321001101030020011109000,TOTAL DEDUÇÕES ESTAÇÃO CIDADANIA
1321001101030020011109001,Deduções Estação Cidadania
1321001101030020020000000,FMAS
1321001101030020021100000,FMAS
1321001101030020021101000,FMAS
1321001101030020021109000,TOTAL DEDUÇÕES FMAS
1321001101030020021109001,Deduções FMAS
1321001101030030000000000,REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS - ASSISTÊNCIA SOCIAL - INSTITUIÇÕES PRIVADAS
1321001101030040000000000,REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS - ASSISTÊNCIA SOCIAL - OUTROS
1321001101040000000000000,REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS - OUTROS
1321001101040010000000000,REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS - OUTROS - UNIÃO
1321001101040010010000000,CONVÊNIO PMSP/SUB-CS X UNIÃO
1321001101040010011100000,CONVÊNIO PMSP/SUB-CS X UNIÃO
1321001101040010011101000,Convênio PMSP/SUB-CS x União
1321001101040010011109000,TOTAL DEDUÇÕES CONVÊNIO PMSP/SUB-CS X UNIÃO
1321001101040010011109001,Deduções Convênio PMSP/SUB-CS x União
1321001101040010020000000,SIURB X UNIÃO
1321001101040010021100000,SIURB X UNIÃO
1321001101040010021101000,SIURB X União
1321001101040010021109000,TOTAL DEDUÇÕES SIURB X UNIÃO
1321001101040010021109001,Deduções SIURB X União
1321001101040010030000000,PMSP/SEHAB X COHAB
1321001101040010031100000,PMSP/SEHAB X COHAB
1321001101040010031101000,PMSP/SEHAB X COHAB
1321001101040010031109000,TOTAL DEDUÇÕES PMSP/SEHAB X COHAB
1321001101040010031109001,Deduções PMSP/SEHAB X COHAB
1321001101040010040000000,CONVÊNIO AMLURB X UNIÃO
1321001101040010041100000,CONVÊNIO AMLURB X UNIÃO
1321001101040010041101000,Convênio AMLURB X União
1321001101040010041109000,TOTAL DEDUÇÕES CONVÊNIO AMLURB X UNIÃO
1321001101040010041109001,Deduções Convênio AMLURB X União
1321001101040010050000000,CONVÊNIO SGM X UNIÃO
1321001101040010051100000,CONVÊNIO SGM X UNIÃO
1321001101040010051101000,Convênio SGM X União
1321001101040010051109000,TOTAL DEDUÇÕES CONVÊNIO SGM X UNIÃO
1321001101040010051109001,Deduções Convênio SGM X União
1321001101040010060000000,CONVÊNIO SMPED X UNIÃO
1321001101040010061100000,CONVÊNIO SMPED X UNIÃO
1321001101040010061101000,Convênio SMPED X União
1321001101040010061109000,TOTAL DEDUÇÕES CONVÊNIO SMPED X UNIÃO
1321001101040010061109001,Deduções Convênio SMPED X União
1321001101040010070000000,SEHAB X UNIÃO
1321001101040010071100000,SEHAB X UNIÃO
1321001101040010071101000,SEHAB X União
1321001101040010071109000,TOTAL DEDUÇÕES SEHAB X UNIÃO
1321001101040010071109001,Deduções SEHAB X União
1321001101040010080000000,AHM X UNIÃO
1321001101040010081100000,AHM X UNIÃO
1321001101040010081101000,AHM X União
1321001101040010081109000,TOTAL DEDUÇÕES AHM X UNIÃO
1321001101040010081109001,Deduções AHM X União
1321001101040010090000000,SMDHC X UNIÃO
1321001101040010091100000,SMDHC X UNIÃO
1321001101040010091101000,SMDHC x União
1321001101040010091109000,TOTAL DEDUÇÕES SMDHC X UNIÃO
1321001101040010091109001,Deduções SMDHC x União
1321001101040010100000000,SMC X UNIÃO
1321001101040010101100000,SMC X UNIÃO
1321001101040010101101000,SMC x União
1321001101040010101109000,TOTAL DEDUÇÕES SMC X UNIÃO
1321001101040010101109001,Deduções SMC x União
1321001101040010110000000,SEME X UNIÃO
1321001101040010111100000,SEME X UNIÃO
1321001101040010111101000,SEME X União
1321001101040010111109000,TOTAL DEDUÇÕES SEME X UNIÃO
1321001101040010111109001,Deduções SEME X União
1321001101040010120000000,FUNDATEC X UNIÃO
1321001101040010121100000,FUNDATEC X UNIÃO
1321001101040010121101000,FUNDATEC X União
1321001101040010121109000,TOTAL DEDUÇÕES FUNDATEC X UNIÃO
1321001101040010121109001,Deduções FUNDATEC X União
1321001101040010130000000,SMSU X UNIÃO
1321001101040010131100000,SMSU X UNIÃO
1321001101040010131101000,SMSU x União
1321001101040010131109000,TOTAL DEDUÇÕES SMSU X UNIÃO
1321001101040010131109001,Deduções SMSU x União
1321001101040010140000000,SMDET X UNIÃO
1321001101040010141100000,SMDET X UNIÃO
1321001101040010141101000,SMDET x União
1321001101040010141109000,TOTAL DEDUÇÕES SMDET X UNIÃO
1321001101040010141109001,Deduções SMDET x União
1321001101040020000000000,REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS - OUTROS - ESTADO
1321001101040020010000000,PMSP-SVMA/COFEHIDRO-CAPAC. AGENTES CONT. AMBIENTAL
1321001101040020011100000,PMSP-SVMA/COFEHIDRO-CAPAC. AGENTES CONT. AMBIENTAL
1321001101040020011101000,PMSP-SVMA/COFEHIDRO-Capac. Agentes Cont. Ambiental
1321001101040020011109000,TOTAL DEDUÇÕES PMSP-SVMA/COFEHIDRO-CAPAC. AGENTES CONT. AMBIENTAL
1321001101040020011109001,Deduções PMSP-SVMA/COFEHIDRO-Capac. Agentes Cont. Ambiental
1321001101040020020000000,FEHIDRO - SUB-MB
1321001101040020021100000,FEHIDRO - SUB-MB
1321001101040020021101000,FEHIDRO - SUB-MB
1321001101040020021109000,TOTAL DEDUÇÕES FEHIDRO - SUB-MB
1321001101040020021109001,Deduções FEHIDRO - SUB-MB
1321001101040020030000000,CONVÊNIO SIURB X ESTADO
1321001101040020031100000,CONVÊNIO SIURB X ESTADO
1321001101040020031101000,Convênio SIURB x Estado
1321001101040020031109000,TOTAL DEDUÇÕES CONVÊNIO SIURB X ESTADO
1321001101040020031109001,Deduções Convênio SIURB x Estado
1321001101040020040000000,CONVÊNIO SEHAB X ESTADO
1321001101040020041100000,CONVÊNIO SEHAB X ESTADO
1321001101040020041101000,Convênio SEHAB x Estado
1321001101040020041109000,TOTAL DEDUÇÕES CONVÊNIO SEHAB X ESTADO
1321001101040020041109001,Deduções Convênio SEHAB x Estado
1321001101040020050000000,PMSP-SEHAB/FUNDO MUNICIPAL DE SANEAMENTO AMBIENTAL E INFRAESTRUTURA- LEI 14934/2009
1321001101040020051100000,PMSP-SEHAB/FUNDO MUNICIPAL DE SANEAMENTO AMBIENTAL E INFRAESTRUTURA- LEI 14934/2009
1321001101040020051101000,PMSP-SEHAB/Fundo Municipal de Saneamento Ambiental e Infraestrutura- Lei 14934/2009
1321001101040020051109000,TOTAL DEDUÇÕES PMSP-SEHAB/FUNDO MUNICIPAL DE SANEAMENTO AMBIENTAL E INFRAESTRUTURA- LEI 14934/2009
1321001101040020051109001,Deduções PMSP-SEHAB/Fundo Municipal de Saneamento Ambiental e Infraestrutura- Lei 14934/2009
1321001101040030000000000,REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS - OUTROS - INSTITUIÇÕES PRIVADAS
1321001101040040000000000,REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS - OUTROS - OUTROS
1321001101040040010000000,REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS - AHM
1321001101040040011100000,REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS - AHM
1321001101040040011101000,Remuneração de Depósitos de Recursos Vinculados - AHM
1321001101040040011109000,TOTAL DEDUÇÕES REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS - AHM
1321001101040040011109001,Deduções Remuneração de Depósitos de Recursos Vinculados - AHM
1321001101040040011109002,Deduções Remuneração de Depósitos de Recursos Vinculados - AHM - Rendimentos Negativos
1321001101040040020000000,PMSP-SEME/FUNDO MUNICIPAL DE ESPORTES
1321001101040040021100000,PMSP-SEME/FUNDO MUNICIPAL DE ESPORTES
1321001101040040021101000,PMSP-SEME/Fundo Municipal de Esportes
1321001101040040021109000,TOTAL DEDUÇÕES PMSP-SEME/FUNDO MUNICIPAL DE ESPORTES
1321001101040040021109001,Deduções PMSP-SEME/Fundo Municipal de Esportes
1321001101040040030000000,RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - FEMA
1321001101040040031100000,RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - FEMA
1321001101040040031101000,Receita de Remuneração de Depósitos Bancários - FEMA
1321001101040040031109000,TOTAL DEDUÇÕES RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - FEMA
1321001101040040031109001,Deduções Receita de Remuneração de Depósitos Bancários - FEMA
1321001101040040040000000,CONVÊNIO PMSP X FUNDATEC
1321001101040040041100000,CONVÊNIO PMSP X FUNDATEC
1321001101040040041101000,Convênio PMSP x Fundatec
1321001101040040041109000,TOTAL DEDUÇÕES CONVÊNIO PMSP X FUNDATEC
1321001101040040041109001,Deduções Convênio PMSP x Fundatec
1321001101040040050000000,RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - FUNDURB
1321001101040040051100000,RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - FUNDURB
1321001101040040051101000,Receita de Remuneração de Depósitos Bancários - FUNDURB
1321001101040040051109000,TOTAL DEDUÇÕES RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - FUNDURB
1321001101040040051109001,Deduções Receita de Remuneração de Depósitos Bancários - FUNDURB
1321001101040040060000000,RECEITA DE REMUNERAÇÃO DEPÓSITOS BANCÁRIOS - HONORÁRIOS DE ADVOGADOS
1321001101040040061100000,RECEITA DE REMUNERAÇÃO DEPÓSITOS BANCÁRIOS - HONORÁRIOS DE ADVOGADOS
1321001101040040061101000,Receita de Remuneração Depósitos Bancários - Honorários de Advogados
1321001101040040061109000,TOTAL DEDUÇÕES RECEITA DE REMUNERAÇÃO DEPÓSITOS BANCÁRIOS - HONORÁRIOS DE ADVOGADOS
1321001101040040061109001,Deduções Receita de Remuneração Depósitos Bancários - Honorários de Advogados
1321001101040040070000000,RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS
1321001101040040071100000,RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS
1321001101040040071101000,Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados
1321001101040040071109000,TOTAL DEDUÇÕES RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS
1321001101040040071109001,Deduções Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados
1321001101040040080000000,PMSP - CONCESSÃO IMOBILIÁRIO URBANO - LEI 15.465/2011
1321001101040040081100000,PMSP - CONCESSÃO IMOBILIÁRIO URBANO - LEI 15.465/2011
1321001101040040081101000,PMSP - Concessão Imobiliário Urbano - LEI 15.465/2011
1321001101040040081109000,TOTAL DEDUÇÕES PMSP - CONCESSÃO IMOBILIÁRIO URBANO - LEI 15.465/2011
1321001101040040081109001,Deduções PMSP - Concessão Imobiliário Urbano - LEI 15.465/2011
1321001101040040090000000,RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - OPERAÇÃO URBANA ÁGUA ESPRAIADA
1321001101040040091100000,RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - OPERAÇÃO URBANA ÁGUA ESPRAIADA
1321001101040040091101000,Receita de Remuneração de Depósitos Bancários - Operação Urbana Água Espraiada
1321001101040040091109000,TOTAL DEDUÇÕES RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - OPERAÇÃO URBANA ÁGUA ESPRAIADA
1321001101040040091109001,Deduções Receita de Remuneração de Depósitos Bancários - Operação Urbana Água Espraiada
1321001101040040100000000,RECEITA DE REMUNERAÇÃO DE DEPÓSITOS JUDICIAIS - OPERAÇÃO URBANA FARIA LIMA
1321001101040040101100000,RECEITA DE REMUNERAÇÃO DE DEPÓSITOS JUDICIAIS - OPERAÇÃO URBANA FARIA LIMA
1321001101040040101101000,Receita de Remuneração de Depósitos Judiciais - Operação Urbana Faria Lima
1321001101040040101109000,TOTAL DEDUÇÕES RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - OPERAÇÃO URBANA FARIA LIMA
1321001101040040101109001,Deduções Receita de Remuneração de Depósitos Bancários - Operação Urbana Faria Lima
1321001101040040110000000,RENDIMENTOS DECORRENTES DE APLICAÇÃO FINANCEIRA ORIUNDOS DE DEPÓSITOS JUDICIAIS - COHAB
1321001101040040111100000,RENDIMENTOS DECORRENTES DE APLICAÇÃO FINANCEIRA ORIUNDOS DE DEPÓSITOS JUDICIAIS - COHAB
1321001101040040111101000,Rendimentos Decorrentes de Aplicação Financeira Oriundos de Depósitos Judiciais - COHAB
1321001101040040120000000,RECEITA DE REMUNERAÇÃO DE DEPÓSITOS JUDICIAIS - FMDT
1321001101040040121100000,RECEITA DE REMUNERAÇÃO DE DEPÓSITOS JUDICIAIS - FMDT
1321001101040040121101000,Receita de Remuneração de Depósitos Judiciais - FMDT
1321001101040040130000000,RECEITA DE REMUNERAÇÃO DE DEPÓSITOS JUDICIAIS - FMSAI
1321001101040040131100000,RECEITA DE REMUNERAÇÃO DE DEPÓSITOS JUDICIAIS - FMSAI
1321001101040040131101000,Receita de Remuneração de Depósitos Judiciais - FMSAI
1321001101040040140000000,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - SMSUB
1321001101040040141100000,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - SMSUB
1321001101040040141101000,Remuneração de Depósitos Bancários - SMSUB
1321001101040040150000000,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - SEHAB
1321001101040040151100000,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - SEHAB
1321001101040040151101000,Remuneração de Depósitos Bancários - SEHAB
1321001101040040160000000,"REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - ALIENAÇÃO DOS BENS - COHAB
"
1321001101040040161100000,"REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - ALIENAÇÃO DOS BENS - COHAB
"
1321001101040040161101000,"Remuneração de Depósitos Bancários - Alienação dos bens - COHAB  
"
1321001101040040170000000,"REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - FUNDATEC
"
1321001101040040171100000,"REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - FUNDATEC
"
1321001101040040171101000,"Receita de Remuneração de Depósitos de Poupança - FUNDATEC
"
1321001101040040180000000,RECEITA DE REMUNERAÇÃO DE DEPÓSITOS JUDICIAIS - OPERAÇÃO URBANA ÁGUA BRANCA
1321001101040040181100000,RECEITA DE REMUNERAÇÃO DE DEPÓSITOS JUDICIAIS - OPERAÇÃO URBANA ÁGUA BRANCA
1321001101040040181101000,Receita de Remuneração de Depósitos Judiciais - Operação Urbana Água Branca
1321001101040040190000000,RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - COVID 19 - AHM X UNIÃO
1321001101040040191100000,RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - COVID 19 - AHM X UNIÃO
1321001101040040191101000,Receita de Remuneração de Depósitos Bancários - Covid 19 - AHM X União
1321001102000000000000000,REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS NÃO VINCULADOS
1321001102010000000000000,PREFEITURA DO MUNICÍPIO DE SÃO PAULO
1321001102010010000000000,RECEITA DE REMUNERAÇÃO DE DEPÓSITOS DE POUPANÇA
1321001102010010001100000,RECEITA DE REMUNERAÇÃO DE DEPÓSITOS DE POUPANÇA
1321001102010010001101000,Receita de Remuneração de Depósitos de Poupança
1321001102010010001109000,TOTAL DEDUÇÕES RECEITA DE REMUNERAÇÃO DE DEPÓSITOS DE POUPANÇA
1321001102010010001109001,Deduções Receita de Remuneração de Depósitos de Poupança
1321001102010020000000000,RENDIMENTOS DECORRENTES DE APLICAÇÃO FINANCEIRA ORIUNDOS DE DEPÓSITOS JUDICIAIS 
1321001102010020001100000,RENDIMENTOS DECORRENTES DE APLICAÇÃO FINANCEIRA ORIUNDOS DE DEPÓSITOS JUDICIAIS 
1321001102010020001101000,Rendimentos Decorrentes de Aplicação Financeira Oriundos de Depósitos Judiciais 
1321001102010020001109000,TOTAL DEDUÇÕES RENDIMENTOS DECORRENTES DE APLICAÇÃO FINANCEIRA ORIUNDOS DE DEPÓSITOS JUDICIAIS 
1321001102010020001109001,Deduções Rendimentos Decorrentes de Aplicação Financeira Oriundos de Depósitos Judiciais 
1321001102010030000000000,RENDIMENTOS DECORRENTES DE MULTAS DE SENTENÇAS JUDICIAIS
1321001102010030001100000,RENDIMENTOS DECORRENTES MULTAS DE SENTENÇAS JUDICIAIS
1321001102010030001101000,Rendimentos decorrentes de Multas de Sentenças Judiciais
1321001102020000000000000,CÂMARA MUNICIPAL DE SÃO PAULO
1321001102030000000000000,CONTROLADORIA GERAL DO MUNICÍPIO DE SÃO PAULO
1321001102040000000000000,ENCARGOS GERAIS DO MUNICÍPIO
1321001102050000000000000,FUNDAÇÃO THEATRO MUNICIPAL DE SÃO PAULO
1321001102060000000000000,FUNDAÇÃO PAULISTANA DE EDUCAÇÃO E TECNOLOGIA
1321001102070000000000000,FUNDO DE DESENVOLVIMENTO URBANO
1321001102080000000000000,FUNDO DE PRESERVAÇÃO DO PATRIMÔNIO HISTÓRICO E CULTURAL
1321001102090000000000000,FUNDO DE PROTEÇÃO DO PATRIMÔNIO CULTURAL E AMBIENTAL PAULISTANO
1321001102100000000000000,FUNDO ESPECIAL DE PROMOÇÃO DE ATIVIDADES CULTURAIS
1321001102110000000000000,FUNDO ESPECIAL DO MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL
1321001102120000000000000,FUNDO MUN. DO SIST. DOS CORREDORES SEGREGADOS EXCLUS. P/ TRÁFEGO
1321001102130000000000000,FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL
1321001102140000000000000,FUNDO MUNICIPAL DE DESENVOLVIMENTO DE TRÂNSITO
1321001102150000000000000,"FUNDO MUNICIPAL DE ESPORTES, LAZER E RECREAÇÃO"
1321001102160000000000000,FUNDO MUNICIPAL DE HABITAÇÃO
1321001102170000000000000,FUNDO MUNICIPAL DE ILUMINAÇÃO PÚBLICA
1321001102180000000000000,FUNDO MUNICIPAL DE PARQUES
1321001102190000000000000,FUNDO MUNICIPAL DE SANEAMENTO AMBIENTAL E INFRAESTRUTURA
1321001102200000000000000,FUNDO MUNICIPAL DE SAÚDE
1321001102210000000000000,FUNDO MUNICIPAL DE TURISMO
1321001102220000000000000,FUNDO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE
1321001102230000000000000,FUNDO MUNICIPAL DE HABITAÇÃO
1321001102240000000000000,SECRETARIA DO GOVERNO MUNICIPAL
1321001102250000000000000,"SECRETARIA MUNICIPAL  DE MODERNIZAÇÃO, GESTÃO E DESBUROCRATIZAÇÃO"
1321001102260000000000000,SECRETARIA MUNICIPAL DA PESSOA COM DEFICIÊNCIA
1321001102270000000000000,SECRETARIA MUNICIPAL DA SAÚDE
1321001102280000000000000,SECRETARIA MUNICIPAL DE ABASTECIMENTO
1321001102290000000000000,SECRETARIA MUNICIPAL DE ASSISTÊNCIA E DESENVOLVIMENTO SOCIAL
1321001102300000000000000,SECRETARIA MUNICIPAL DAS SUBPREFEITURAS
1321001102310000000000000,SECRETARIA MUNICIPAL DE CULTURA
1321001102320000000000000,SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO
1321001102330000000000000,SECRETARIA MUNICIPAL DE DIREITOS HUMANOS E CIDADANIA
1321001102340000000000000,SECRETARIA MUNICIPAL DE EDUCAÇÃO
1321001102350000000000000,SECRETARIA MUNICIPAL DE ESPORTES E LAZER
1321001102360000000000000,SECRETARIA MUNICIPAL DA FAZENDA
1321001102370000000000000,SECRETARIA MUNICIPAL DE GESTÃO
1321001102380000000000000,SECRETARIA MUNICIPAL DE HABITAÇÃO
1321001102390000000000000,SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS
1321001102400000000000000,SECRETARIA MUNICIPAL DE DESESTATIZAÇÃO E PARCERIAS
1321001102410000000000000,SECRETARIA MUNICIPAL DE RELAÇÕES INTERNACIONAIS
1321001102420000000000000,SECRETARIA MUNICIPAL DE SEGURANÇA URBANA
1321001102430000000000000,SECRETARIA MUNICIPAL DE INOVAÇÃO E TECNOLOGIA
1321001102440000000000000,SECRETARIA MUNICIPAL DE MOBILIDADE E TRANSPORTES
1321001102450000000000000,SECRETARIA MUNICIPAL DE DESENVOLVIMENTO ECONÔMICO
1321001102460000000000000,SECRETARIA MUNICIPAL DO VERDE E DO MEIO AMBIENTE
1321001102470000000000000,SECRETARIA MUNICIPAL DE JUSTIÇA
1321001102480000000000000,SUBPREFEITURA ARICANDUVA/FORMOSA/CARRÃO
1321001102490000000000000,SUBPREFEITURA BUTANTÃ
1321001102500000000000000,SUBPREFEITURA CAMPO LIMPO
1321001102510000000000000,SUBPREFEITURA CAPELA DO SOCORRO
1321001102520000000000000,SUBPREFEITURA CASA VERDE/CACHOEIRINHA
1321001102530000000000000,SUBPREFEITURA CIDADE ADEMAR
1321001102540000000000000,SUBPREFEITURA CIDADE TIRADENTES
1321001102550000000000000,SUBPREFEITURA DE SAPOPEMBA
1321001102560000000000000,SUBPREFEITURA DO ITAIM PAULISTA
1321001102570000000000000,SUBPREFEITURA ERMELINO MATARAZZO
1321001102580000000000000,SUBPREFEITURA FREGUESIA/BRASILÂNDIA
1321001102590000000000000,SUBPREFEITURA GUAIANASES
1321001102600000000000000,SUBPREFEITURA IPIRANGA
1321001102610000000000000,SUBPREFEITURA ITAQUERA
1321001102620000000000000,SUBPREFEITURA JABAQUARA
1321001102630000000000000,SUBPREFEITURA JAÇANÃ/TREMEMBÉ
1321001102640000000000000,SUBPREFEITURA LAPA
1321001102650000000000000,SUBPREFEITURA M´BOI MIRIM
1321001102660000000000000,SUBPREFEITURA MOÓCA
1321001102670000000000000,SUBPREFEITURA PARELHEIROS
1321001102680000000000000,SUBPREFEITURA PENHA
1321001102690000000000000,SUBPREFEITURA PERUS
1321001102700000000000000,SUBPREFEITURA PINHEIROS
1321001102710000000000000,SUBPREFEITURA PIRITUBA/JARAGUÁ
1321001102720000000000000,SUBPREFEITURA SANTANA/TUCURUVI
1321001102730000000000000,SUBPREFEITURA SANTO AMARO
1321001102740000000000000,SUBPREFEITURA SÃO MATEUS
1321001102750000000000000,SUBPREFEITURA SÃO MIGUEL
1321001102760000000000000,SUBPREFEITURA SÉ
1321001102770000000000000,SUBPREFEITURA VILA MARIA/VILA GUILHERME
1321001102780000000000000,SUBPREFEITURA VILA MARIANA
1321001102790000000000000,SUBPREFEITURA VILA PRUDENTE
1321001102800000000000000,TRIBUNAL DE CONTAS DO MUNICÍPIO DE SÃO PAULO
1321001102810000000000000,HOSPITAL DO SERVIDOR PÚBLICO MUNICIPAL
1321001102820000000000000,INSTITUTO DE PREVIDÊNCIA MUNICIPAL DE SÃO PAULO
1321001102830000000000000,SERVIÇO FUNERÁRIO DO MUNICÍPIO DE SÃO PAULO
1321001102840000000000000,AUTARQUIA HOSPITALAR MUNICIPAL
1321001102850000000000000,FUNDO ESPECIAL DE DESPESAS DA CMSP
1321001102860000000000000,FUNDO ESPECIAL DE DESPESAS DO TCMSP
1321001102870000000000000,COMPANHIA METROPOLITANA DE HABITAÇÃO DE SÃO PAULO
1321001102870010000000000,RENDIMENTOS DECORRENTES DE APLICAÇÃO FINANCEIRA ORIUNDOS DE DEPÓSITOS JUDICIAIS – COHAB
1321001102870010001100000,RENDIMENTOS DECORRENTES DE APLICAÇÃO FINANCEIRA ORIUNDOS DE DEPÓSITOS JUDICIAIS – COHAB
1321001102870010001101000,Rendimentos Decorrentes de Aplicação Financeira Oriundos de Depósitos Judiciais – COHAB
1321001102880000000000000,FUNDO MUNICIPAL DO IDOSO
1321001102890000000000000,SÃO PAULO URBANISMO
1321001102890010000000000,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - SP URBANISMO
1321001102890010001100000,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - SP URBANISMO
1321001102890010001101000,Remuneração de Depósitos Bancários - SP URBANISMO
1321001102900000000000000,SP TURIS
1321001102900010000000000,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - SP TURIS
1321001102900010001100000,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - SP TURIS
1321001102900010001101000,Remuneração de Depósitos Bancários - SP TURIS
1321002000000000000000000,REMUNERAÇÃO DE DEPÓSITOS ESPECIAIS
1321002100000000000000000,REMUNERAÇÃO DE DEPÓSITOS ESPECIAIS - PRINCIPAL
1321002101000000000000000,REMUNERAÇÃO DE DEPÓSITOS ESPECIAIS - PRECATÓRIOS
1321002101000000001100000,REMUNERAÇÃO DE DEPÓSITOS ESPECIAIS - PRECATÓRIOS
1321002101000000001101000,Remuneração de Depósitos Especiais - Precatórios
1321003000000000000000000,REMUNERAÇÃO DE SALDOS DE RECURSOS NÃO-DESEMBOLSADOS
1321004000000000000000000,REMUNERAÇÃO DOS RECURSOS DO REGIME PRÓPRIO DE PREVIDÊNCIA SOCIAL - RPPS
1321004100000000000000000,REMUNERAÇÃO DOS RECURSOS DO REGIME PRÓPRIO DE PREVIDÊNCIA SOCIAL - RPPS - PRINCIPAL
1321004101000000000000000,REMUNERAÇÃO DOS INVESTIMENTOS EM RENDA FIXA
1321004101000000001100000,REMUNERAÇÃO DOS INVESTIMENTOS EM RENDA FIXA
